2019-05-15 14:06:49 status half-configured liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 status unpacked liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 status half-installed liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 status half-installed liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 status unpacked liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 status unpacked liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 startup packages configure
2019-05-15 14:06:49 configure liblzma5:amd64 5.2.2-1.3 <none>
2019-05-15 14:06:49 status unpacked liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 status half-configured liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 status installed liblzma5:amd64 5.2.2-1.3
2019-05-15 14:06:49 startup archives unpack
2019-05-15 14:06:49 upgrade libsystemd0:amd64 237-3ubuntu10 237-3ubuntu10
2019-05-15 14:06:49 status half-configured libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:49 status unpacked libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:49 status half-installed libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:50 status half-installed libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:50 status unpacked libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:50 status unpacked libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:50 startup packages configure
2019-05-15 14:06:50 configure libsystemd0:amd64 237-3ubuntu10 <none>
2019-05-15 14:06:50 status unpacked libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:50 status half-configured libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:50 status installed libsystemd0:amd64 237-3ubuntu10
2019-05-15 14:06:50 startup archives unpack
2019-05-15 14:06:50 upgrade bsdutils:amd64 1:2.31.1-0.4ubuntu3 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status half-configured bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status unpacked bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status half-installed bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status half-installed bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status unpacked bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status unpacked bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 startup packages configure
2019-05-15 14:06:50 configure bsdutils:amd64 1:2.31.1-0.4ubuntu3 <none>
2019-05-15 14:06:50 status unpacked bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status half-configured bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 status installed bsdutils:amd64 1:2.31.1-0.4ubuntu3
2019-05-15 14:06:50 startup archives unpack
2019-05-15 14:06:50 upgrade libacl1:amd64 2.2.52-3build1 2.2.52-3build1
2019-05-15 14:06:50 status half-configured libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 status unpacked libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 status half-installed libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 status half-installed libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 status unpacked libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 status unpacked libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 upgrade libattr1:amd64 1:2.4.47-2build1 1:2.4.47-2build1
2019-05-15 14:06:50 status half-configured libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 status unpacked libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 status half-installed libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 status half-installed libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 status unpacked libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 status unpacked libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 startup packages configure
2019-05-15 14:06:50 configure libattr1:amd64 1:2.4.47-2build1 <none>
2019-05-15 14:06:50 status unpacked libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 status half-configured libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 status installed libattr1:amd64 1:2.4.47-2build1
2019-05-15 14:06:50 configure libacl1:amd64 2.2.52-3build1 <none>
2019-05-15 14:06:50 status unpacked libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 status half-configured libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:50 status installed libacl1:amd64 2.2.52-3build1
2019-05-15 14:06:51 startup archives unpack
2019-05-15 14:06:51 upgrade libselinux1:amd64 2.7-2build2 2.7-2build2
2019-05-15 14:06:51 status half-configured libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 status unpacked libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 status half-installed libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 status half-installed libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 status unpacked libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 status unpacked libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 upgrade libpcre3:amd64 2:8.39-9 2:8.39-9
2019-05-15 14:06:51 status half-configured libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 status unpacked libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 status half-installed libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 status half-installed libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 status unpacked libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 status unpacked libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 startup packages configure
2019-05-15 14:06:51 configure libpcre3:amd64 2:8.39-9 <none>
2019-05-15 14:06:51 status unpacked libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 status half-configured libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 status installed libpcre3:amd64 2:8.39-9
2019-05-15 14:06:51 configure libselinux1:amd64 2.7-2build2 <none>
2019-05-15 14:06:51 status unpacked libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 status half-configured libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 status installed libselinux1:amd64 2.7-2build2
2019-05-15 14:06:51 startup archives unpack
2019-05-15 14:06:51 upgrade coreutils:amd64 8.28-1ubuntu1 8.28-1ubuntu1
2019-05-15 14:06:51 status half-configured coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 status unpacked coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 status half-installed coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 status half-installed coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 status unpacked coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 status unpacked coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 startup packages configure
2019-05-15 14:06:51 configure coreutils:amd64 8.28-1ubuntu1 <none>
2019-05-15 14:06:51 status unpacked coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 status half-configured coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 status installed coreutils:amd64 8.28-1ubuntu1
2019-05-15 14:06:51 startup archives unpack
2019-05-15 14:06:51 upgrade dash:amd64 0.5.8-2.10 0.5.8-2.10
2019-05-15 14:06:51 status half-configured dash:amd64 0.5.8-2.10
2019-05-15 14:06:51 status unpacked dash:amd64 0.5.8-2.10
2019-05-15 14:06:51 status half-installed dash:amd64 0.5.8-2.10
2019-05-15 14:06:51 status half-installed dash:amd64 0.5.8-2.10
2019-05-15 14:06:51 status unpacked dash:amd64 0.5.8-2.10
2019-05-15 14:06:51 status unpacked dash:amd64 0.5.8-2.10
2019-05-15 14:06:51 upgrade libbz2-1.0:amd64 1.0.6-8.1 1.0.6-8.1
2019-05-15 14:06:51 status half-configured libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:51 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:51 status half-installed libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:52 status half-installed libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:52 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:52 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:52 startup packages configure
2019-05-15 14:06:52 configure libbz2-1.0:amd64 1.0.6-8.1 <none>
2019-05-15 14:06:52 status unpacked libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:52 status half-configured libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:52 status installed libbz2-1.0:amd64 1.0.6-8.1
2019-05-15 14:06:52 startup archives unpack
2019-05-15 14:06:52 upgrade libzstd1:amd64 1.3.3+dfsg-2ubuntu1 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status half-configured libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status unpacked libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status half-installed libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status half-installed libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status unpacked libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status unpacked libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 startup packages configure
2019-05-15 14:06:52 configure libzstd1:amd64 1.3.3+dfsg-2ubuntu1 <none>
2019-05-15 14:06:52 status unpacked libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status half-configured libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 status installed libzstd1:amd64 1.3.3+dfsg-2ubuntu1
2019-05-15 14:06:52 startup archives unpack
2019-05-15 14:06:52 upgrade zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status half-configured zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status unpacked zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status half-installed zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status half-installed zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status unpacked zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status unpacked zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 startup packages configure
2019-05-15 14:06:52 configure zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2 <none>
2019-05-15 14:06:52 status unpacked zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status half-configured zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:52 status installed zlib1g:amd64 1:1.2.11.dfsg-0ubuntu2
2019-05-15 14:06:53 startup archives unpack
2019-05-15 14:06:53 upgrade dpkg:amd64 1.19.0.5ubuntu2 1.19.0.5ubuntu2
2019-05-15 14:06:53 status half-configured dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status half-installed dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status half-installed dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 upgrade tar:amd64 1.29b-2 1.29b-2
2019-05-15 14:06:53 status half-configured tar:amd64 1.29b-2
2019-05-15 14:06:53 status unpacked tar:amd64 1.29b-2
2019-05-15 14:06:53 status half-installed tar:amd64 1.29b-2
2019-05-15 14:06:53 status half-installed tar:amd64 1.29b-2
2019-05-15 14:06:53 status unpacked tar:amd64 1.29b-2
2019-05-15 14:06:53 status unpacked tar:amd64 1.29b-2
2019-05-15 14:06:53 startup packages configure
2019-05-15 14:06:53 configure tar:amd64 1.29b-2 <none>
2019-05-15 14:06:53 status unpacked tar:amd64 1.29b-2
2019-05-15 14:06:53 status unpacked tar:amd64 1.29b-2
2019-05-15 14:06:53 status half-configured tar:amd64 1.29b-2
2019-05-15 14:06:53 status installed tar:amd64 1.29b-2
2019-05-15 14:06:53 configure dpkg:amd64 1.19.0.5ubuntu2 <none>
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status unpacked dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status half-configured dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 status installed dpkg:amd64 1.19.0.5ubuntu2
2019-05-15 14:06:53 configure dash:amd64 0.5.8-2.10 <none>
2019-05-15 14:06:53 status unpacked dash:amd64 0.5.8-2.10
2019-05-15 14:06:53 status half-configured dash:amd64 0.5.8-2.10
2019-05-15 14:06:53 status installed dash:amd64 0.5.8-2.10
2019-05-15 14:06:53 startup archives unpack
2019-05-15 14:06:53 upgrade diffutils:amd64 1:3.6-1 1:3.6-1
2019-05-15 14:06:53 status half-configured diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 status unpacked diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 status half-installed diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 status half-installed diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 status unpacked diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 status unpacked diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 startup packages configure
2019-05-15 14:06:53 configure diffutils:amd64 1:3.6-1 <none>
2019-05-15 14:06:53 status unpacked diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 status half-configured diffutils:amd64 1:3.6-1
2019-05-15 14:06:53 status installed diffutils:amd64 1:3.6-1
2019-05-15 14:06:54 startup archives unpack
2019-05-15 14:06:54 upgrade libblkid1:amd64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-configured libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status unpacked libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-installed libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-installed libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status unpacked libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status unpacked libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 upgrade libuuid1:amd64 2.31.1-0.4ubuntu3 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-configured libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status unpacked libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-installed libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-installed libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status unpacked libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status unpacked libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 startup packages configure
2019-05-15 14:06:54 configure libuuid1:amd64 2.31.1-0.4ubuntu3 <none>
2019-05-15 14:06:54 status unpacked libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-configured libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status installed libuuid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 configure libblkid1:amd64 2.31.1-0.4ubuntu3 <none>
2019-05-15 14:06:54 status unpacked libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status half-configured libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 status installed libblkid1:amd64 2.31.1-0.4ubuntu3
2019-05-15 14:06:54 startup archives unpack
2019-05-15 14:06:54 upgrade libcom-err2:amd64 1.44.1-1 1.44.1-1
2019-05-15 14:06:54 status half-configured libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 status unpacked libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 status half-installed libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 status half-installed libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 status unpacked libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 status unpacked libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 startup packages configure
2019-05-15 14:06:54 configure libcom-err2:amd64 1.44.1-1 <none>
2019-05-15 14:06:54 status unpacked libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 status half-configured libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 status installed libcom-err2:amd64 1.44.1-1
2019-05-15 14:06:54 startup archives unpack
2019-05-15 14:06:54 upgrade libext2fs2:amd64 1.44.1-1 1.44.1-1
2019-05-15 14:06:54 status half-configured libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 status unpacked libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 status half-installed libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 status half-installed libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 status unpacked libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 status unpacked libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 startup packages configure
2019-05-15 14:06:54 configure libext2fs2:amd64 1.44.1-1 <none>
2019-05-15 14:06:54 status unpacked libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 status half-configured libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:54 status installed libext2fs2:amd64 1.44.1-1
2019-05-15 14:06:55 startup archives unpack
2019-05-15 14:06:55 upgrade libss2:amd64 1.44.1-1 1.44.1-1
2019-05-15 14:06:55 status half-configured libss2:amd64 1.44.1-1
2019-05-15 14:06:55 status unpacked libss2:amd64 1.44.1-1
2019-05-15 14:06:55 status half-installed libss2:amd64 1.44.1-1
2019-05-15 14:06:55 status half-installed libss2:amd64 1.44.1-1
2019-05-15 14:06:55 status unpacked libss2:amd64 1.44.1-1
2019-05-15 14:06:55 status unpacked libss2:amd64 1.44.1-1
2019-05-15 14:06:55 startup packages configure
2019-05-15 14:06:55 configure libss2:amd64 1.44.1-1 <none>
2019-05-15 14:06:55 status unpacked libss2:amd64 1.44.1-1
2019-05-15 14:06:55 status half-configured libss2:amd64 1.44.1-1
2019-05-15 14:06:55 status installed libss2:amd64 1.44.1-1
2019-05-15 14:06:55 startup archives unpack
2019-05-15 14:06:55 upgrade e2fsprogs:amd64 1.44.1-1 1.44.1-1
2019-05-15 14:06:55 status half-configured e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status unpacked e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status half-installed e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status half-installed e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status unpacked e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status unpacked e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 startup packages configure
2019-05-15 14:06:55 configure e2fsprogs:amd64 1.44.1-1 <none>
2019-05-15 14:06:55 status unpacked e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status unpacked e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status half-configured e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 status installed e2fsprogs:amd64 1.44.1-1
2019-05-15 14:06:55 startup archives unpack
2019-05-15 14:06:55 upgrade findutils:amd64 4.6.0+git+20170828-2 4.6.0+git+20170828-2
2019-05-15 14:06:55 status half-configured findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:55 status unpacked findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:55 status half-installed findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:55 status half-installed findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:55 status unpacked findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:55 status unpacked findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:56 startup packages configure
2019-05-15 14:06:56 configure findutils:amd64 4.6.0+git+20170828-2 <none>
2019-05-15 14:06:56 status unpacked findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:56 status half-configured findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:56 status installed findutils:amd64 4.6.0+git+20170828-2
2019-05-15 14:06:56 startup archives unpack
2019-05-15 14:06:56 upgrade grep:amd64 3.1-2 3.1-2
2019-05-15 14:06:56 status half-configured grep:amd64 3.1-2
2019-05-15 14:06:56 status unpacked grep:amd64 3.1-2
2019-05-15 14:06:56 status half-installed grep:amd64 3.1-2
2019-05-15 14:06:56 status half-installed grep:amd64 3.1-2
2019-05-15 14:06:56 status unpacked grep:amd64 3.1-2
2019-05-15 14:06:56 status unpacked grep:amd64 3.1-2
2019-05-15 14:06:56 startup packages configure
2019-05-15 14:06:56 configure grep:amd64 3.1-2 <none>
2019-05-15 14:06:56 status unpacked grep:amd64 3.1-2
2019-05-15 14:06:56 status half-configured grep:amd64 3.1-2
2019-05-15 14:06:56 status installed grep:amd64 3.1-2
2019-05-15 14:06:56 startup archives unpack
2019-05-15 14:06:56 upgrade gzip:amd64 1.6-5ubuntu1 1.6-5ubuntu1
2019-05-15 14:06:56 status half-configured gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 status unpacked gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 status half-installed gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 status half-installed gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 status unpacked gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 status unpacked gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 startup packages configure
2019-05-15 14:06:56 configure gzip:amd64 1.6-5ubuntu1 <none>
2019-05-15 14:06:56 status unpacked gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 status half-configured gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 status installed gzip:amd64 1.6-5ubuntu1
2019-05-15 14:06:56 startup archives unpack
2019-05-15 14:06:56 upgrade hostname:amd64 3.20 3.20
2019-05-15 14:06:56 status half-configured hostname:amd64 3.20
2019-05-15 14:06:56 status unpacked hostname:amd64 3.20
2019-05-15 14:06:56 status half-installed hostname:amd64 3.20
2019-05-15 14:06:56 status half-installed hostname:amd64 3.20
2019-05-15 14:06:56 status unpacked hostname:amd64 3.20
2019-05-15 14:06:56 status unpacked hostname:amd64 3.20
2019-05-15 14:06:57 startup packages configure
2019-05-15 14:06:57 configure hostname:amd64 3.20 <none>
2019-05-15 14:06:57 status unpacked hostname:amd64 3.20
2019-05-15 14:06:57 status half-configured hostname:amd64 3.20
2019-05-15 14:06:57 status installed hostname:amd64 3.20
2019-05-15 14:06:57 startup archives unpack
2019-05-15 14:06:57 upgrade libaudit1:amd64 1:2.8.2-1ubuntu1 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-configured libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-installed libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-installed libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 upgrade libaudit-common:all 1:2.8.2-1ubuntu1 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-configured libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-installed libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 startup packages configure
2019-05-15 14:06:57 configure libaudit-common:all 1:2.8.2-1ubuntu1 <none>
2019-05-15 14:06:57 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status unpacked libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-configured libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status installed libaudit-common:all 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 startup archives unpack
2019-05-15 14:06:57 upgrade libcap-ng0:amd64 0.7.7-3.1 0.7.7-3.1
2019-05-15 14:06:57 status half-configured libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 status unpacked libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 status half-installed libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 status half-installed libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 status unpacked libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 status unpacked libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 startup packages configure
2019-05-15 14:06:57 configure libcap-ng0:amd64 0.7.7-3.1 <none>
2019-05-15 14:06:57 status unpacked libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 status half-configured libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 status installed libcap-ng0:amd64 0.7.7-3.1
2019-05-15 14:06:57 configure libaudit1:amd64 1:2.8.2-1ubuntu1 <none>
2019-05-15 14:06:57 status unpacked libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status half-configured libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 status installed libaudit1:amd64 1:2.8.2-1ubuntu1
2019-05-15 14:06:57 startup archives unpack
2019-05-15 14:06:57 upgrade libpam0g:amd64 1.1.8-3.6ubuntu2 1.1.8-3.6ubuntu2
2019-05-15 14:06:57 status half-configured libpam0g:amd64 1.1.8-3.6ubuntu2
2019-05-15 14:06:57 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2019-05-15 14:06:57 status half-installed libpam0g:amd64 1.1.8-3.6ubuntu2
2019-05-15 14:06:57 status half-installed libpam0g:amd64 1.1.8-3.6ubuntu2
2019-05-15 14:06:57 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2019-05-15 14:06:57 status unpacked libpam0g:amd64 1.1.8-3.6ubuntu2
2019-05-15 14:06:57 upgrade perl-base:amd64 5.26.1-6 5.26.1-6
2019-05-15 14:06:57 status half-configured perl-base:amd64 5.26.1-6
2019-05-15 14:06:57 status unpacked perl-base:amd64 5.26.1-6
2019-05-15 14:06:58 status half-installed perl-base:amd64 5.26.1-6
2019-05-15 14:06:58 status half-installed perl-base:amd64 5.26.1-6
2019-05-15 14:06:58 status unpacked perl-base:amd64 5.26.1-6
